Site_ID,Sector_ID,Cell_ID,Vendor,Antenna_model,Azimuth,Frequency,Polarization ,Tilt,Antenna_Height,Antenna_Power,Antenna_receiver_sensitivity_dbm,Antenna_horizontal_beamwidth,Antenna_vertical_beamwidth,Front_to_back_ratio_dB
MW0140,MW0140-1,1407,Andrew,DBXLH-6565C-VTM,60,824Ð960MHz&1710Ð2180,Dual Polarization,0,45,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0140,MW0140-2,1408,Andrew,DBXLH-6565C-VTM,150,824Ð960MHz&1710Ð2180,Dual Polarization,0,45,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0140,MW0140-3,1409,Andrew,DBXLH-6565C-VTM,250,824Ð960MHz&1710Ð2180,Dual Polarization,0,45,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW6148,MW6148-1,61487,Rosenberger,BA-G6W9W9X65V-00M,90,,,2,35,2*40 W,,,,
MW6148,MW6148-2,61488,Rosenberger,BA-G6W9W9X65V-00M,210,,,2,35,2*40 W,,,,
MW6148,MW6148-3,61489,Rosenberger,BA-G6W9W9X65V-00M,330,,,2,35,2*40 W,,,,
MW0164,MW0164-1,1647,Kathrein,739854,0,1710-1990MHz,Dual Polarization,2,52,2*40 W,,65,7,>30db
MW0164,MW0164-2,1648,Kathrein,739854,140,1710-1990MHz,Dual Polarization,2,52,2*40 W,,65,7,>30db
MW0164,MW0164-3,1649,Kathrein,739854,240,1710-1990MHz,Dual Polarization,2,52,2*40 W,,65,7,>30db
MW5407,MW5407-1,54077,Rosenberger,BA-G6W9W9X65V-00M,80,,,4,46,2*40 W,,,,
MW5407,MW5407-2,54078,Rosenberger,BA-G6W9W9X65V-00M,170,,,4,46,2*40 W,,,,
MW5407,MW5407-3,54079,Rosenberger,BA-G6W9W9X65V-00M,270,,,4,46,2*40 W,,,,
MW6396,MW6396-1,63967,Rosenberger,BA-G6W9W9X65V-00M,20,,,4,28,2*40 W,,,,
MW6396,MW6396-2,63968,Rosenberger,BA-G6W9W9X65V-00M,120,,,4,28,2*40 W,,,,
MW6396,MW6396-3,63969,Rosenberger,BA-G6W9W9X65V-00M,280,,,4,28,2*40 W,,,,
MW0527,MW0527-1,5277,Kathrein,730378,0,870ÊÐÊ960ÊMHz,Vertical,2,40,2*40 W,,0,90,>Ê23ÊdB
MW0527,MW0527-2,5278,Kathrein,730378,130,870ÊÐÊ960ÊMHz,Vertical,2,40,2*40 W,,0,90,>Ê23ÊdB
MW0527,MW0527-3,5279,Kathrein,730378,230,870ÊÐÊ960ÊMHz,Vertical,2,40,2*40 W,,0,90,>Ê23ÊdB
MW0166,MW0166-1,1667,Rosenberger,BA-G6W9W9X65V-00M,100,,,2,44,2*40 W,,,,
MW0166,MW0166-2,1668,Rosenberger,BA-G6W9W9X65V-00M,220,,,0,44,2*40 W,,,,
MW0166,MW0166-3,1669,Rosenberger,BA-G6W9W9X65V-00M,300,,,0,44,2*40 W,,,,
MW5007,MW5007-1,50077,ERICSSON ,201115,80,,,0,42,2*40 W,,,,
MW5007,MW5007-2,50078,ERICSSON ,201115,210,,,0,42,2*40 W,,,,
MW5007,MW5007-3,50079,ERICSSON ,201115,320,,,0,42,2*40 W,,,,
MW6032,MW6032-1,60327,Andrew,TBXLHA-6565DC-VTM,60,824Ð960&1710Ð2180,3xDual Polarization,4,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW6032,MW6032-2,60328,Andrew,TBXLHA-6565DC-VTM,160,824Ð960&1710Ð2180,3xDual Polarization,4,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW6032,MW6032-3,60329,Andrew,TBXLHA-6565DC-VTM,270,824Ð960&1710Ð2180,3xDual Polarization,4,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW6033,MW6033-1,60337,Andrew,TBXLHA-6565DC-VTM,30,824Ð960&1710Ð2180,3xDual Polarization,0,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW6033,MW6033-2,60338,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,1,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW6033,MW6033-3,60339,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,0,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW5211,MW5211-1,52117,Rosenberger,BA-G6W9W9X65V-00M,320,,,0,46,2*40 W,,,,
MW5211,MW5211-2,52118,Rosenberger,BA-G6W9W9X65V-00M,100,,,0,46,2*40 W,,,,
MW5211,MW5211-3,52119,Rosenberger,BA-G6W9W9X65V-00M,220,,,1,46,2*40 W,,,,
MW0340,MW0340-1,3407,Andrew,DBXLH-6565C-VTM,50,824Ð960MHz&1710Ð2180,Dual Polarization,3,48,2*30 W,,67.2&61.9,7.4&4.6,>27db
MW0340,MW0340-2,3408,Andrew,DBXLH-6565C-VTM,190,824Ð960MHz&1710Ð2180,Dual Polarization,2,48,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0340,MW0340-3,3409,Andrew,DBXLH-6565C-VTM,270,824Ð960MHz&1710Ð2180,Dual Polarization,2,48,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW2630,MW2630-1,26307,Kathrein,742266V011.pafx,40,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1607,> 26 & > 28
MW2630,MW2630-2,26308,Kathrein,742266V011.pafx,170,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1608,> 26 & > 28
MW2630,MW2630-3,26309,Kathrein,742266V011.pafx,280,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1609,> 26 & > 28
MW0362,MW0362-1,3627,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,48,2*40 W,,,,
MW0362,MW0362-2,3628,Rosenberger,BA-G6W9W9X65V-00M,100,,,3,48,2*40 W,,,,
MW0362,MW0362-3,3629,Rosenberger,BA-G6W9W9X65V-00M,220,,,3,48,2*40 W,,,,
MW0111,MW0111-1,1117,Huawei,ATR451607,60,790-2690MHzÊ,3xDual Polarization,4,44,2*40 W,,60,4.3,28db
MW0111,MW0111-2,1118,Huawei,ATR451607,190,790-2690MHzÊ,3xDual Polarization,4,44,2*40 W,,60,4.3,28db
MW0111,MW0111-3,1119,Huawei,ATR451607,310,790-2690MHzÊ,3xDual Polarization,4,44,2*40 W,,60,4.3,28db
MW6215,MW6215-1,62157,Rosenberger,BA-G6W9W9X65V-00M,20,,,2,50,2*40 W,,,,
MW6215,MW6215-2,62158,Rosenberger,BA-G6W9W9X65V-00M,190,,,2,50,2*40 W,,,,
MW5210,MW5210-1,52107,Rosenberger,BA-G6W9W9X65V-00M,0,,,0,48,2*40 W,,,,
MW5210,MW5210-2,52108,Rosenberger,BA-G6W9W9X65V-00M,120,,,0,48,2*40 W,,,,
MW5210,MW5210-3,52109,Rosenberger,BA-G6W9W9X65V-00M,240,,,0,48,2*40 W,,,,
MW5587,MW5587-1,55877,Rosenberger,BA-G6W9W9X65V-00M,20,,,3,50,2*40 W,,,,
MW5587,MW5587-2,55878,Rosenberger,BA-G6W9W9X65V-00M,130,,,3,50,2*40 W,,,,
MW5587,MW5587-3,55879,Rosenberger,BA-G6W9W9X65V-00M,230,,,3,50,2*40 W,,,,
MW5812,MW5812-1,58127,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,48,2*40 W,,,,
MW5812,MW5812-2,58128,Rosenberger,BA-G6W9W9X65V-00M,200,,,4,48,2*40 W,,,,
MW5812,MW5812-3,58129,Rosenberger,BA-G6W9W9X65V-00M,330,,,4,48,2*40 W,,,,
MW6034,MW6034-1,60347,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,4,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW6034,MW6034-2,60348,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,4,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW6034,MW6034-3,60349,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,4,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW5016,MW5016-1,50167,Rosenberger,BA-G6W9W9X65V-00M,30,,,2,46,2*40 W,,,,
MW5016,MW5016-2,50168,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,46,2*40 W,,,,
MW5016,MW5016-3,50169,Rosenberger,BA-G6W9W9X65V-00M,250,,,2,46,2*40 W,,,,
MW0522,MW0522-1,5227,Kathrein,742266,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,46,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1633,> 26 & > 28
MW0522,MW0522-2,5228,Kathrein,742266,160,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,46,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1634,> 26 & > 28
MW0522,MW0522-3,5229,Kathrein,742266,290,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,46,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1635,> 26 & > 28
MW0523,MW0523-1,5237,Kathrein,739630,30,870ÊÐÊ960ÊMHz,Dual Polarization,2,36,2*40 W,,65,7,>Ê30ÊdB
MW0523,MW0523-2,5238,Kathrein,739630,110,870ÊÐÊ960ÊMHz,Dual Polarization,2,36,2*40 W,,65,7,>Ê30ÊdB
MW0523,MW0523-3,5239,Kathrein,739630,160,870ÊÐÊ960ÊMHz,Dual Polarization,0,36,2*40 W,,65,7,>Ê30ÊdB
MW0239,MW0239-1,2397,Kathrein,742266,60,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,26,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1639,> 26 & > 28
MW0239,MW0239-2,2398,Kathrein,742266,160,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,26,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1640,> 26 & > 28
MW0239,MW0239-3,2399,Kathrein,742266,300,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,26,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1641,> 26 & > 28
MW0101,MW0101-1,1017,ERICSSON ,201115,30,,,4,28,2*20 W,,,,
MW0101,MW0101-2,1018,ERICSSON ,201115,130,,,2,28,2*20 W,,,,
MW0101,MW0101-3,1019,ERICSSON ,201115,240,,,2,28,2*20 W,,,,
MW5304,MW5304-1,53047,Rosenberger,BA-G6W9W9X65V-00M,0,,,1,37,2*40 W,,,,
MW5304,MW5304-2,53048,Rosenberger,BA-G6W9W9X65V-00M,140,,,4,37,2*40 W,,,,
MW5304,MW5304-3,53049,Rosenberger,BA-G6W9W9X65V-00M,240,,,0,37,2*40 W,,,,
MW0172,MW0172-1,1727,Rosenberger,BA-G6W9W9X65V-00M,0,,,0,48,2*40 W,,,,
MW0172,MW0172-2,1728,Rosenberger,BA-G6W9W9X65V-00M,120,,,0,48,2*40 W,,,,
MW0172,MW0172-3,1729,Rosenberger,BA-G6W9W9X65V-00M,240,,,2,48,2*40 W,,,,
MW5826,MW5826-1,58267,Rosenberger,BA-G6W9W9X65V-00M,0,,,4,48,2*40 W,,,,
MW5826,MW5826-2,58268,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,48,2*40 W,,,,
MW5826,MW5826-3,58269,Rosenberger,BA-G6W9W9X65V-00M,240,,,0,48,2*40 W,,,,
MW0720,MW0720-1,7207,Rosenberger,BA-G6W9W9X65V-00M,80,,,0,34,2*40 W,,,,
MW0720,MW0720-2,7208,Rosenberger,BA-G6W9W9X65V-00M,160,,,0,34,2*40 W,,,,
MW0720,MW0720-3,7209,Rosenberger,BA-G6W9W9X65V-00M,290,,,1,34,2*40 W,,,,
MW0143,MW0143-1,1437,Andrew,DBXLH-6565C-VTM,40,824Ð960MHz&1710Ð2180,Dual Polarization,2,48,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0143,MW0143-2,1438,Andrew,DBXLH-6565C-VTM,160,824Ð960MHz&1710Ð2180,Dual Polarization,2,48,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0143,MW0143-3,1439,Andrew,DBXLH-6565C-VTM,260,824Ð960MHz&1710Ð2180,Dual Polarization,2,48,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW2615,MW2615-1,26157,Kathrein,742266V011.pafx,10,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1660,> 26 & > 28
MW2615,MW2615-2,26158,Kathrein,742266V011.pafx,170,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1661,> 26 & > 28
MW2615,MW2615-3,26159,Kathrein,742266V011.pafx,270,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1662,> 26 & > 28
MW0268,MW0268-1,2687,Kathrein,80010213,60,806Ð960MHz,Dual Polarization,0,25,2*40 W,,88,8,>27db
MW0268,MW0268-2,2688,Kathrein,80010213,170,806Ð960MHz,Dual Polarization,0,25,2*40 W,,88,8,>27db
MW0268,MW0268-3,2689,Kathrein,80010213,330,806Ð960MHz,Dual Polarization,0,25,2*40 W,,88,8,>27db
MW0070,MW0070-1,707,Rosenberger,BA-G6W9W9X65V-00M,90,,,2,48,2*40 W,,,,
MW0070,MW0070-2,708,Rosenberger,BA-G6W9W9X65V-00M,210,,,2,48,2*40 W,,,,
MW0070,MW0070-3,709,Rosenberger,BA-G6W9W9X65V-00M,330,,,2,48,2*40 W,,,,
MW5205,MW5205-1,52057,Rosenberger,BA-G6W9W9X65V-00M,0,,,0,48,2*40 W,,,,
MW5205,MW5205-2,52058,Rosenberger,BA-G6W9W9X65V-00M,120,,,0,48,2*40 W,,,,
MW5205,MW5205-3,52059,Rosenberger,BA-G6W9W9X65V-00M,210,,,0,48,2*40 W,,,,
MW0715,MW0715-1,7157,Rosenberger,BA-G6W9W9X65V-00M,0,,,0,40,2*40 W,,,,
MW0715,MW0715-2,7158,Rosenberger,BA-G6W9W9X65V-00M,100,,,2,40,2*40 W,,,,
MW0715,MW0715-3,7159,Rosenberger,BA-G6W9W9X65V-00M,220,,,2,40,2*40 W,,,,
MW5405,MW5405-1,54057,Andrew,DBXLH-6565C-VTM,10,824Ð960MHz&1710Ð2180,Dual Polarization,3,28,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW5405,MW5405-2,54058,Andrew,DBXLH-6565C-VTM,110,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW5405,MW5405-3,54059,Andrew,DBXLH-6565C-VTM,250,824Ð960MHz&1710Ð2180,Dual Polarization,4,28,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0129,MW0129-1,1297,Rosenberger,BA-G6W9W9X65V-00M,20,,,2,27,2*40 W,,,,
MW0129,MW0129-2,1298,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,27,2*40 W,,,,
MW0129,MW0129-3,1299,Rosenberger,BA-G6W9W9X65V-00M,280,,,2,27,2*40 W,,,,
MW6149,MW6149-1,61497,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,38,2*40 W,,,,
MW6149,MW6149-2,61498,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,38,2*40 W,,,,
MW6149,MW6149-3,61499,Rosenberger,BA-G6W9W9X65V-00M,240,,,2,38,2*40 W,,,,
MW6035,MW6035-1,60357,Andrew,TBXLHA-6565DC-VTM,60,824Ð960&1710Ð2180,3xDual Polarization,0,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW6035,MW6035-2,60358,Andrew,TBXLHA-6565DC-VTM,190,824Ð960&1710Ð2180,3xDual Polarization,0,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW6035,MW6035-3,60359,Andrew,TBXLHA-6565DC-VTM,280,824Ð960&1710Ð2180,3xDual Polarization,0,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW5609,MW5609-1,56097,Rosenberger,BA-G6W9W9X65V-00M,90,,,0,40,2*40 W,,,,
MW5609,MW5609-2,56098,Rosenberger,BA-G6W9W9X65V-00M,180,,,4,40,2*40 W,,,,
MW5609,MW5609-3,56099,Rosenberger,BA-G6W9W9X65V-00M,320,,,4,40,2*40 W,,,,
MW0324,MW0324-1,3247,Rosenberger,BA-G6W9W9X65V-00M,60,,,2,42,2*40 W,,,,
MW0324,MW0324-2,3248,Rosenberger,BA-G6W9W9X65V-00M,180,,,2,42,2*40 W,,,,
MW0324,MW0324-3,3249,Rosenberger,BA-G6W9W9X65V-00M,310,,,2,42,2*40 W,,,,
MW0425,MW0425-1,4257,Kathrein,742266,80,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,27,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1693,> 26 & > 28
MW0425,MW0425-2,4258,Andrew,DBXLH-6565C-VTM,180,824Ð960MHz&1710Ð2180,Dual Polarization,3,27,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0425,MW0425-3,4259,Kathrein,742266,300,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,27,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1695,> 26 & > 28
MW6116,MW6116-1,61167,Rosenberger,BA-G6W9W9X65V-00M,100,,,0,50,2*40 W,,,,
MW6116,MW6116-2,61168,Rosenberger,BA-G6W9W9X65V-00M,200,,,0,50,2*40 W,,,,
MW6116,MW6116-3,61169,Rosenberger,BA-G6W9W9X65V-00M,300,,,0,50,2*40 W,,,,
MW0079,MW0079-1,797,Rosenberger,BA-G6W9W9X65V-00M,20,,,4,50,2*40 W,,,,
MW0079,MW0079-2,798,Rosenberger,BA-G6W9W9X65V-00M,180,,,4,50,2*40 W,,,,
MW0079,MW0079-3,799,Rosenberger,BA-G6W9W9X65V-00M,300,,,4,50,2*40 W,,,,
MW6036,MW6036-1,60367,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,0,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW6036,MW6036-2,60368,Andrew,TBXLHA-6565DC-VTM,70,824Ð960&1710Ð2180,3xDual Polarization,0,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW6036,MW6036-3,60369,Andrew,TBXLHA-6565DC-VTM,160,824Ð960&1710Ð2180,3xDual Polarization,0,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW0306,MW0306-1,3067,Andrew,DBXLH-6565C-VTM,100,824Ð960MHz&1710Ð2180,Dual Polarization,2,54,2*30 W,,67.2&61.9,7.4&4.6,>27db
MW0306,MW0306-2,3068,Andrew,DBXLH-6565C-VTM,200,824Ð960MHz&1710Ð2180,Dual Polarization,2,54,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0306,MW0306-3,3069,Andrew,DBXLH-6565C-VTM,260,824Ð960MHz&1710Ð2180,Dual Polarization,2,54,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0393,MW0393-1,3937,Kathrein,742266,110,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1708,> 26 & > 28
MW0393,MW0393-2,3938,Kathrein,742266,210,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1709,> 26 & > 28
MW0393,MW0393-3,3939,Kathrein,742266,350,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1710,> 26 & > 28
MW5601,MW5601-1,56017,Kathrein,742266,60,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,42,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1711,> 26 & > 28
MW5601,MW5601-2,56018,Kathrein,742266,140,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,42,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1712,> 26 & > 28
MW5601,MW5601-3,56019,Kathrein,742266,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,42,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1713,> 26 & > 28
MW0608,MW0608-1,6087,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,23,2*40 W,,,,
MW0608,MW0608-2,6088,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,23,2*40 W,,,,
MW0608,MW0608-3,6089,Rosenberger,BA-G6W9W9X65V-00M,240,,,2,23,2*40 W,,,,
MW6037,MW6037-1,60377,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,0,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW6037,MW6037-2,60378,Andrew,TBXLHA-6565DC-VTM,140,824Ð960&1710Ð2180,3xDual Polarization,0,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW6037,MW6037-3,60379,Andrew,TBXLHA-6565DC-VTM,280,824Ð960&1710Ð2180,3xDual Polarization,0,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW0467,MW0467-1,4677,Kathrein,742266,60,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,28,2*20 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1720,> 26 & > 28
MW0467,MW0467-2,4678,Kathrein,742266,150,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,28,2*20 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1721,> 26 & > 28
MW0467,MW0467-3,4679,Kathrein,742266,320,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,2*20 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1722,> 26 & > 28
MW0151,MW0151-1,1517,Rosenberger,BA-G6W9W9X65V-00M,50,,,2,32,2*40 W,,,,
MW0151,MW0151-2,1518,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,32,2*40 W,,,,
MW0151,MW0151-3,1519,Rosenberger,BA-G6W9W9X65V-00M,240,,,2,32,2*40 W,,,,
MW6325,MW6325-1,63257,Andrew,DBXLH-6565C-VTM,90,824Ð960MHz&1710Ð2180,Dual Polarization,2,37,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW6325,MW6325-2,63258,Andrew,DBXLH-6565C-VTM,210,824Ð960MHz&1710Ð2180,Dual Polarization,2,37,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW6325,MW6325-3,63259,Andrew,DBXLH-6565C-VTM,290,824Ð960MHz&1710Ð2180,Dual Polarization,2,37,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW1189,MW1189-1,2457,Kathrein,742266V011.pafx,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,25,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1729,> 26 & > 28
MW1189,MW1189-2,2458,Kathrein,742266V011.pafx,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,25,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1730,> 26 & > 28
MW1189,MW1189-3,2459,Kathrein,742266V011.pafx,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,25,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1731,> 26 & > 28
MW0404,MW0404-1,4047,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,58,2*40 W,,,,
MW0404,MW0404-2,4048,Rosenberger,BA-G6W9W9X65V-00M,110,,,2,58,2*40 W,,,,
MW0404,MW0404-3,4049,Rosenberger,BA-G6W9W9X65V-00M,260,,,2,58,2*40 W,,,,
MW0107,MW0107-1,1077,Kathrein,742266,30,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,37,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1735,> 26 & > 28
MW0107,MW0107-2,1078,Kathrein,742266,150,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,37,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1736,> 26 & > 28
MW0107,MW0107-3,1079,Kathrein,742266V011.pafx,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,37,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1737,> 26 & > 28
MW0122,MW0122-1,1227,Kathrein,742266,10,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,26,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1738,> 26 & > 28
MW0122,MW0122-2,1228,Kathrein,742266,130,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,26,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1739,> 26 & > 28
MW0122,MW0122-3,1229,Kathrein,742266,250,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,26,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1740,> 26 & > 28
MW2633,MW2633-1,26337,Kathrein,742266V011.pafx,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1741,> 26 & > 28
MW2633,MW2633-2,26338,Kathrein,742266V011.pafx,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1742,> 26 & > 28
MW2633,MW2633-3,26339,Kathrein,742266V011.pafx,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1743,> 26 & > 28
MW6038,MW6038-1,60387,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,2,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW6038,MW6038-2,60388,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,2,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW6038,MW6038-3,60389,Andrew,TBXLHA-6565DC-VTM,250,824Ð960&1710Ð2180,3xDual Polarization,2,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW5212,MW5212-1,52127,Rosenberger,BA-G6W9W9X65V-00M,20,,,2,36,2*40 W,,,,
MW5212,MW5212-2,52128,Rosenberger,BA-G6W9W9X65V-00M,120,,,3,36,2*40 W,,,,
