Site_ID,Sector_ID,Cell_ID,Vendor,Antenna_model,Azimuth,Frequency,Polarization ,Tilt,Antenna_Height,Antenna_Power,Antenna_receiver_sensitivity_dbm,Antenna_horizontal_beamwidth,Antenna_vertical_beamwidth,Front_to_back_ratio_dB,
MW0396,MW0396-1,3961,Kathrein,742266,100,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.128,> 26 & > 28,
MW0396,MW0396-2,3962,Kathrein,742266,250,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.129,> 26 & > 28,
MW0396,MW0396-3,3963,Kathrein,742266,320,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.130,> 26 & > 28,
MW0397,MW0397-1,3971,Kathrein,742266,90,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,1,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.131,> 26 & > 28,
MW0397,MW0397-2,3972,Kathrein,742266,200,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,1,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.132,> 26 & > 28,
MW0397,MW0397-3,3973,Kathrein,742266,290,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.133,> 26 & > 28,
MW0398,MW0398-1,3981,Kathrein,742266,60,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,15,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.134,> 26 & > 28,
MW0398,MW0398-2,3982,Kathrein,742266,180,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,15,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.135,> 26 & > 28,
MW0398,MW0398-3,3983,Kathrein,742266,330,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,15,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.136,> 26 & > 28,
MW0399,MW0399-1,3991,Kathrein,742266,90,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.137,> 26 & > 28,
MW0399,MW0399-2,3992,Kathrein,742266,210,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.138,> 26 & > 28,
MW0399,MW0399-3,3993,Kathrein,742266,340,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.139,> 26 & > 28,
MW0400,MW0400-1,4001,Kathrein,742266,90,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.140,> 26 & > 28,
MW0400,MW0400-2,4002,Kathrein,742266,200,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.141,> 26 & > 28,
MW0400,MW0400-3,4003,Kathrein,742266,330,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.142,> 26 & > 28,
MW0410,MW0410-1,4101,Huawei,ATR451607,130,790-2690MHzÊ,3xDual Polarization,2,52,20W,-110,60,4.3,28db,
MW0410,MW0410-2,4102,Huawei,ATR451607,210,790-2690MHzÊ,3xDual Polarization,2,52,20W,-110,60,4.3,28db,
MW0410,MW0410-3,4103,Huawei,ATR451607,310,790-2690MHzÊ,3xDual Polarization,2,52,20W,-110,60,4.3,28db,
MW0411,MW0411-1,4111,Kathrein,742266,70,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.146,> 26 & > 28,
MW0411,MW0411-2,4112,Andrew,DBXLH-6565C-VTM,160,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0411,MW0411-3,4113,Kathrein,742266,310,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.148,> 26 & > 28,
MW0412,MW0412-1,4121,Andrew,DBXLH-6565C-VTM,80,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0412,MW0412-2,4122,Andrew,DBXLH-6565C-VTM,160,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0412,MW0412-3,4123,Andrew,DBXLH-6565C-VTM,320,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0457,MW0457-1,4571,Kathrein,742266,50,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.152,> 26 & > 28,
MW0457,MW0457-2,4572,Kathrein,742266,170,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.153,> 26 & > 28,
MW0457,MW0457-3,4573,Kathrein,742266,300,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.154,> 26 & > 28,
MW0472,MW0472-1,4721,Kathrein,742266,40,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.155,> 26 & > 28,
MW0472,MW0472-2,4722,Kathrein,742266,190,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.156,> 26 & > 28,
MW0472,MW0472-3,4723,Kathrein,742266,320,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.157,> 26 & > 28,
MW0466,MW0466-1,4661,Kathrein,742266,60,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.158,> 26 & > 28,
MW0466,MW0466-2,4662,Kathrein,742266,190,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.159,> 26 & > 28,
MW0466,MW0466-3,4663,Kathrein,742266,320,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.160,> 26 & > 28,
MW0473,MW0473-1,4731,Andrew,DBXLH-6565C-VTM,80,824Ð960MHz&1710Ð2180,Dual Polarization,4,48,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0473,MW0473-2,4732,Andrew,DBXLH-6565C-VTM,190,824Ð960MHz&1710Ð2180,Dual Polarization,2,48,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0473,MW0473-3,4733,Andrew,DBXLH-6565C-VTM,300,824Ð960MHz&1710Ð2180,Dual Polarization,2,48,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0474,MW0474-1,4741,Kathrein,742266,90,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.164,> 26 & > 28,
MW0474,MW0474-2,4742,Kathrein,742266,220,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.165,> 26 & > 28,
MW0474,MW0474-3,4743,Kathrein,742266,330,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.166,> 26 & > 28,
MW5510,MW5510-1,55101,Kathrein,742266,130,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,30,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.167,> 26 & > 28,
MW5510,MW5510-2,55102,Kathrein,742266,220,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,30,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.168,> 26 & > 28,
MW5510,MW5510-3,55103,Kathrein,742266,310,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,30,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.169,> 26 & > 28,
MW0471,MW0471-1,4711,Kathrein,742266,20,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.170,> 26 & > 28,
MW0471,MW0471-2,4712,Kathrein,742266,180,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.171,> 26 & > 28,
MW0471,MW0471-3,4713,Kathrein,742266,300,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.172,> 26 & > 28,
MW0467,MW0467-1,4671,Kathrein,742266,60,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.173,> 26 & > 28,
MW0467,MW0467-2,4672,Kathrein,742266,150,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.174,> 26 & > 28,
MW0467,MW0467-3,4673,Kathrein,742266,320,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.175,> 26 & > 28,
MW0475,MW0475-1,4751,Kathrein,742266,70,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.176,> 26 & > 28,
MW0475,MW0475-2,4752,Kathrein,742266,220,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.177,> 26 & > 28,
MW0475,MW0475-3,4753,Kathrein,742266,330,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.178,> 26 & > 28,
MW5522,MW5522-1,55221,Kathrein,742266,30,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,1,27,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.179,> 26 & > 28,
MW5522,MW5522-2,55222,Kathrein,742266,160,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,1,27,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.180,> 26 & > 28,
MW5522,MW5522-3,55223,Kathrein,742266,275,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,1,27,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.181,> 26 & > 28,
MW5517,MW5517-1,55171,Andrew,DBXLH-6565C-VTM,90,824Ð960MHz&1710Ð2180,Dual Polarization,1,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5517,MW5517-2,55172,Andrew,DBXLH-6565C-VTM,220,824Ð960MHz&1710Ð2180,Dual Polarization,1,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5517,MW5517-3,55173,Andrew,DBXLH-6565C-VTM,340,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5514,MW5514-1,55141,Kathrein,742266,90,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.185,> 26 & > 28,
MW5514,MW5514-2,55142,Kathrein,742266,210,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.186,> 26 & > 28,
MW5514,MW5514-3,55143,Kathrein,742266,330,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.187,> 26 & > 28,
MW5506,MW5506-1,55061,Kathrein,742266,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.188,> 26 & > 28,
MW5506,MW5506-2,55062,Kathrein,742266,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,1,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.189,> 26 & > 28,
MW5506,MW5506-3,55063,Kathrein,742266,270,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.190,> 26 & > 28,
MW5508,MW5508-1,55081,Kathrein,742266,80,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,29,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.191,> 26 & > 28,
MW5508,MW5508-2,55082,Kathrein,742266,210,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,29,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.192,> 26 & > 28,
MW5508,MW5508-3,55083,Kathrein,742266,300,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,29,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.193,> 26 & > 28,
MW0450,MW0450-1,4501,Kathrein,742266,90,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,30,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.194,> 26 & > 28,
MW0450,MW0450-2,4502,Kathrein,742266,190,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,30,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.195,> 26 & > 28,
MW0450,MW0450-3,4503,Kathrein,742266,290,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,30,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.196,> 26 & > 28,
MW5513,MW5513-1,55131,Kathrein,742266,100,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,30,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.197,> 26 & > 28,
MW5513,MW5513-2,55132,Kathrein,742266,250,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,30,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.198,> 26 & > 28,
MW5513,MW5513-3,55133,Kathrein,742266,330,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,30,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.199,> 26 & > 28,
MW5500,MW5500-1,55001,Kathrein,742266,20,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,30,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.200,> 26 & > 28,
MW5500,MW5500-2,55002,Kathrein,742266,210,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,30,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.201,> 26 & > 28,
MW5500,MW5500-3,55003,Kathrein,742266,280,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,30,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.202,> 26 & > 28,
MW5501,MW5501-1,55011,Andrew,DBXLH-6565C-VTM,70,824Ð960MHz&1710Ð2180,Dual Polarization,2,34,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5501,MW5501-2,55012,Andrew,DBXLH-6565C-VTM,210,824Ð960MHz&1710Ð2180,Dual Polarization,2,34,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5501,MW5501-3,55013,Andrew,DBXLH-6565C-VTM,340,824Ð960MHz&1710Ð2180,Dual Polarization,3,34,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5502,MW5502-1,55021,Andrew,DBXLH-6565C-VTM,90,824Ð960MHz&1710Ð2180,Dual Polarization,2,15,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5502,MW5502-2,55022,Andrew,DBXLH-6565C-VTM,240,824Ð960MHz&1710Ð2180,Dual Polarization,2,15,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5502,MW5502-3,55023,Andrew,DBXLH-6565C-VTM,350,824Ð960MHz&1710Ð2180,Dual Polarization,3,15,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5511,MW5511-1,55111,Kathrein,742266,110,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,24,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.209,> 26 & > 28,
MW5511,MW5511-2,55112,Kathrein,742266,210,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,24,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.210,> 26 & > 28,
MW5511,MW5511-3,55113,Kathrein,742266,340,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,24,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.211,> 26 & > 28,
MW5525,MW5525-1,55251,Andrew,DBXLH-6565C-VTM,60,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5525,MW5525-2,55252,Andrew,DBXLH-6565C-VTM,170,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5525,MW5525-3,55253,Andrew,DBXLH-6565C-VTM,300,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5515,MW5515-1,55151,Andrew,DBXLH-6565C-VTM,20,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5515,MW5515-2,55152,Andrew,DBXLH-6565C-VTM,180,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5515,MW5515-3,55153,Andrew,DBXLH-6565C-VTM,290,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5516,MW5516-1,55161,Rosenberger,BA-G6W9W9X65V-00M,80,,,4,28,20W,-110,,,,BA-G6W9W9X65V-00M
MW5516,MW5516-2,55162,Rosenberger,BA-G6W9W9X65V-00M,190,,,2,28,20W,-110,,,,
MW5516,MW5516-3,55163,Rosenberger,BA-G6W9W9X65V-00M,320,,,1,28,20W,-110,,,,
MW5526,MW5526-1,55261,Andrew,DBXLH-6565C-VTM,100,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5526,MW5526-2,55262,Andrew,DBXLH-6565C-VTM,250,824Ð960MHz&1710Ð2180,Dual Polarization,4,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5526,MW5526-3,55263,Andrew,DBXLH-6565C-VTM,340,824Ð960MHz&1710Ð2180,Dual Polarization,3,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5541,MW5541-1,55411,Andrew,DBXLH-6565C-VTM,40,824Ð960MHz&1710Ð2180,Dual Polarization,4,29,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5541,MW5541-2,55412,Andrew,DBXLH-6565C-VTM,170,824Ð960MHz&1710Ð2180,Dual Polarization,4,29,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5541,MW5541-3,55413,Andrew,DBXLH-6565C-VTM,260,824Ð960MHz&1710Ð2180,Dual Polarization,4,29,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5550,MW5550-1,55501,Andrew,DBXLH-6565C-VTM,0,824Ð960MHz&1710Ð2180,Dual Polarization,2,36,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5550,MW5550-2,55502,Andrew,DBXLH-6565C-VTM,120,824Ð960MHz&1710Ð2180,Dual Polarization,2,36,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5550,MW5550-3,55503,Andrew,DBXLH-6565C-VTM,220,824Ð960MHz&1710Ð2180,Dual Polarization,2,36,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5530,MW5530-1,55301,Andrew,DBXLH-6565C-VTM,50,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5530,MW5530-2,55302,Andrew,DBXLH-6565C-VTM,140,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5530,MW5530-3,55303,Andrew,DBXLH-6565C-VTM,270,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5527,MW5527-1,55271,Andrew,DBXLH-6565C-VTM,0,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5527,MW5527-2,55272,Andrew,DBXLH-6565C-VTM,130,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5527,MW5527-3,55273,Andrew,DBXLH-6565C-VTM,240,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5544,MW5544-1,55441,Rosenberger,BA-G6W9W9X65V-00M,350,,,4,28,20W,-110,,,,
MW5544,MW5544-2,55442,Rosenberger,BA-G6W9W9X65V-00M,110,,,2,28,20W,-110,,,,
MW5544,MW5544-3,55443,Rosenberger,BA-G6W9W9X65V-00M,290,,,2,28,20W,-110,,,,
MW5924,MW5924-1,59241,Andrew,DBXLH-6565C-VTM,40,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5924,MW5924-2,59242,Andrew,DBXLH-6565C-VTM,140,824Ð960MHz&1710Ð2180,Dual Polarization,4,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5924,MW5924-3,59243,Andrew,DBXLH-6565C-VTM,280,824Ð960MHz&1710Ð2180,Dual Polarization,3,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5552,MW5552-1,55521,Andrew,DBXLH-6565C-VTM,90,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5552,MW5552-2,55522,Andrew,DBXLH-6565C-VTM,240,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5552,MW5552-3,55523,Andrew,DBXLH-6565C-VTM,330,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5934,MW5934-1,59341,Andrew,TBXLHA-6565DC-VTM,40,824Ð960&1710Ð2180,3xDual Polarization,2,28,20W,-110,66.8&61.9,9.2&9.1,>25,
MW5934,MW5934-2,59342,Andrew,TBXLHA-6565DC-VTM,160,824Ð960&1710Ð2180,3xDual Polarization,2,28,20W,-110,66.8&61.9,9.2&9.1,>25,
MW5934,MW5934-3,59343,Andrew,TBXLHA-6565DC-VTM,260,824Ð960&1710Ð2180,3xDual Polarization,2,28,20W,-110,66.8&61.9,9.2&9.1,>25,
MW0325,MW0325-1,3251,Andrew,DBXLH-6565C-VTM,10,824Ð960MHz&1710Ð2180,Dual Polarization,2,34,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0325,MW0325-2,3252,Andrew,DBXLH-6565C-VTM,150,824Ð960MHz&1710Ð2180,Dual Polarization,4,34,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0325,MW0325-3,3253,Andrew,DBXLH-6565C-VTM,290,824Ð960MHz&1710Ð2180,Dual Polarization,4,34,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0371,MW0371-1,3711,Andrew,DBXLH-6565C-VTM,30,824Ð960MHz&1710Ð2180,Dual Polarization,3,54,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0371,MW0371-2,3712,Kathrein,742266,180,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,54,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.252,> 26 & > 28,
MW0371,MW0371-3,3713,Kathrein,742266,280,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,54,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.253,> 26 & > 28,
MW5603,MW5603-1,56031,Kathrein,742266,20,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.254,> 26 & > 28,
MW5603,MW5603-2,56032,Kathrein,742266,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.255,> 26 & > 28,
MW5603,MW5603-3,56033,Kathrein,742266,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.256,> 26 & > 28,
MW6326,MW6326-1,63261,Andrew,DBXLH-6565C-VTM,90,824Ð960MHz&1710Ð2180,Dual Polarization,2,30,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW6326,MW6326-2,63262,Andrew,DBXLH-6565C-VTM,210,824Ð960MHz&1710Ð2180,Dual Polarization,2,30,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW6326,MW6326-3,63263,Andrew,DBXLH-6565C-VTM,330,824Ð960MHz&1710Ð2180,Dual Polarization,2,30,20W,-110,67.2&61.9,7.4&4.6,>27db,
