cellID,latitude,longitude,band,antenna,height,azimuth,etilt,mtilt
6959,-9.995878,33.689200,1800DCS,739686,28,340,0,3
60207,-11.158560,33.663890,1800DCS,TBXLHA-6565DC-VTM,54,0,0,2
60208,-11.158560,33.663890,1800DCS,TBXLHA-6565DC-VTM,54,150,0,2
60209,-11.158560,33.663890,1800DCS,TBXLHA-6565DC-VTM,54,240,0,2
3827,-13.975607,33.784912,1800DCS,742266,26,90,0,2
3828,-13.975607,33.784912,1800DCS,742266,26,200,0,2
3829,-13.975607,33.784912,1800DCS,742266,26,330,0,2
3957,-13.592965,34.313259,1800DCS,742266,36,0,0,0
3958,-13.592965,34.313259,1800DCS,742266,36,120,0,0
3959,-13.592965,34.313259,1800DCS,742266,36,240,0,0
60637,-15.594229,35.619307,1800DCS,TBXLHA-6565DC-VTM,38,0,0,4
60638,-15.594229,35.619307,1800DCS,TBXLHA-6565DC-VTM,38,120,0,4
60639,-15.594229,35.619307,1800DCS,TBXLHA-6565DC-VTM,38,240,0,4
40007,-16.097402,35.271276,1800DCS,BA-G6W9W9X65V-00M,50,90,0,2
40008,-16.097402,35.271276,1800DCS,BA-G6W9W9X65V-00M,50,210,0,2
40009,-16.097402,35.271276,1800DCS,BA-G6W9W9X65V-00M,50,300,0,2
40017,-14.890200,34.943170,1800DCS,BA-G6W9W9X65V-00M,50,0,0,2
40018,-14.890200,34.943170,1800DCS,BA-G6W9W9X65V-00M,50,120,0,2
40019,-14.890200,34.943170,1800DCS,BA-G6W9W9X65V-00M,50,240,0,2
2757,-15.792799,35.022621,1800DCS,742266,28,0,0,2
2758,-15.792799,35.022621,1800DCS,742266,28,120,0,2
2759,-15.792799,35.022621,1800DCS,742266,28,240,0,2
54117,-13.791690,33.042220,1800DCS,BA-G6W9W9X65V-00M,48,20,0,3
54118,-13.791690,33.042220,1800DCS,BA-G6W9W9X65V-00M,48,140,0,1
54119,-13.791690,33.042220,1800DCS,BA-G6W9W9X65V-00M,48,210,0,3
26867,-15.772060,35.574820,1800DCS,742266V011.pafx,48,0,0,2
26868,-15.772060,35.574820,1800DCS,742266V011.pafx,48,120,0,2
26869,-15.772060,35.574820,1800DCS,742266V011.pafx,48,240,0,2
60747,-16.510346,34.953395,1800DCS,TBXLHA-6565DC-VTM,48,0,0,0
60748,-16.510346,34.953395,1800DCS,TBXLHA-6565DC-VTM,48,110,0,4
60749,-16.510346,34.953395,1800DCS,TBXLHA-6565DC-VTM,48,290,0,4
2887,-15.364529,35.304488,1800DCS,742266V011.pafx,25,100,0,2
2888,-15.364529,35.304488,1800DCS,742266V011.pafx,25,180,0,2
60217,-15.455780,34.489470,1800DCS,TBXLHA-6565DC-VTM,48,0,0,2
60218,-15.455780,34.489470,1800DCS,TBXLHA-6565DC-VTM,48,160,0,2
60219,-15.455780,34.489470,1800DCS,TBXLHA-6565DC-VTM,48,250,0,2
61927,-16.207470,34.782620,1800DCS,BA-G6W9W9X65V-00M,48,0,0,0
61928,-16.207470,34.782620,1800DCS,BA-G6W9W9X65V-00M,48,120,0,0
61929,-16.207470,34.782620,1800DCS,BA-G6W9W9X65V-00M,48,240,0,0
26797,-14.594220,35.542220,1800DCS,742266V011.pafx,48,60,0,2
26798,-14.594220,35.542220,1800DCS,742266V011.pafx,48,150,0,2
26799,-14.594220,35.542220,1800DCS,742266V011.pafx,48,340,0,2
56007,-13.909533,34.463293,1800DCS,BA-G6W9W9X65V-00M,40,40,0,2
56008,-13.909533,34.463293,1800DCS,BA-G6W9W9X65V-00M,40,220,0,1
56009,-13.909533,34.463293,1800DCS,BA-G6W9W9X65V-00M,40,320,0,2
3457,-13.054374,33.144405,1800DCS,BA-G6W9W9X65V-00M,68,20,0,1
3458,-13.054374,33.144405,1800DCS,BA-G6W9W9X65V-00M,68,110,0,1
3459,-13.054374,33.144405,1800DCS,BA-G6W9W9X65V-00M,68,200,0,1
4217,-13.688500,34.581990,1800DCS,742266,48,150,0,0
4218,-13.688500,34.581990,1800DCS,742266,48,230,0,0
4219,-13.688500,34.581990,1800DCS,742266,48,310,0,0
1037,-15.753816,35.010524,1800DCS,742266,40,90,0,3
1038,-15.753816,35.010524,1800DCS,742266,40,200,0,2
1039,-15.753816,35.010524,1800DCS,742266,40,340,0,3
50087,-15.747200,35.019900,1800DCS,742266,28,0,0,2
50088,-15.747200,35.019900,1800DCS,742266,28,140,0,3
50089,-15.747200,35.019900,1800DCS,742266,28,240,0,3
2817,-15.736366,35.006697,1800DCS,742266,28,40,0,2
2818,-15.736366,35.006697,1800DCS,742266,28,130,0,1
2819,-15.736366,35.006697,1800DCS,742266,28,240,0,2
50117,-15.745900,34.993900,1800DCS,742266,25,40,0,2
50118,-15.745900,34.993900,1800DCS,742266,25,130,0,2
50119,-15.745900,34.993900,1800DCS,742266,25,240,0,2
6977,-12.074700,34.721990,1800DCS,742266,48,0,0,2
6978,-12.074700,34.721990,1800DCS,742266,48,120,0,2
6979,-12.074700,34.721990,1800DCS,742266,48,240,0,2
5557,-15.403800,35.331520,1800DCS,742266,31,0,0,2
5558,-15.403800,35.331520,1800DCS,742266,31,120,0,2
5559,-15.403800,35.331520,1800DCS,742266,31,240,0,2
29117,-15.403800,35.331520,1800DCS,742266V011.pafx,31,0,0,2
29118,-15.403800,35.331520,1800DCS,742266V011.pafx,31,120,0,2
29119,-15.403800,35.331520,1800DCS,742266V011.pafx,31,240,0,2
3047,-14.027931,33.697048,1800DCS,742266,50,70,0,2
3048,-14.027931,33.697048,1800DCS,742266,50,150,0,3
3049,-14.027931,33.697048,1800DCS,742266,50,270,0,2
3167,-14.025245,33.713235,1800DCS,742266,28,90,0,2
3168,-14.025245,33.713235,1800DCS,742266,28,210,0,2
3169,-14.025245,33.713235,1800DCS,742266,28,320,0,4
3037,-13.980810,33.761482,1800DCS,DBXLH-6565C-VTM,30,70,0,2
3038,-13.980810,33.761482,1800DCS,DBXLH-6565C-VTM,30,210,0,3
3039,-13.980810,33.761482,1800DCS,DBXLH-6565C-VTM,30,330,0,2
1127,-15.810546,35.067492,1800DCS,742266,45,50,0,2
1128,-15.810546,35.067492,1800DCS,742266,45,150,0,2
1129,-15.810546,35.067492,1800DCS,742266,45,250,0,2
2877,-15.814218,35.067526,1800DCS,742266,28,0,0,2
2878,-15.814218,35.067526,1800DCS,742266,28,120,0,2
2879,-15.814218,35.067526,1800DCS,742266,28,270,0,2
1917,-15.813300,35.056700,1800DCS,742266,28,0,0,2
1918,-15.813300,35.056700,1800DCS,742266,28,100,0,2
1919,-15.813300,35.056700,1800DCS,742266,28,240,0,2
24057,-15.813300,35.056700,1800DCS,742266V011.pafx,28,300,0,2
2717,-15.814460,35.061590,1800DCS,742266,11,20,0,0
2718,-15.814460,35.061590,1800DCS,742266,11,140,0,1
2719,-15.814460,35.061590,1800DCS,742266,11,260,0,1
487,-14.337161,34.218437,1800DCS,742266V011.pafx,48,90,0,2
488,-14.337161,34.218437,1800DCS,742266V011.pafx,48,210,0,2
489,-14.337161,34.218437,1800DCS,742266V011.pafx,48,330,0,2
3947,-14.182138,34.133194,1800DCS,742266,48,60,0,0
3948,-14.182138,34.133194,1800DCS,742266,48,180,0,0
3949,-14.182138,34.133194,1800DCS,742266,48,240,0,0
61937,-13.136614,33.301687,1800DCS,BA-G6W9W9X65V-00M,45,0,0,4
61938,-13.136614,33.301687,1800DCS,BA-G6W9W9X65V-00M,45,120,0,4
61939,-13.136614,33.301687,1800DCS,BA-G6W9W9X65V-00M,45,220,0,4
1237,-15.521000,35.025833,1800DCS,DBXLH-6565C-VTM,52,0,0,0
1238,-15.521000,35.025833,1800DCS,DBXLH-6565C-VTM,52,120,0,0
1239,-15.521000,35.025833,1800DCS,DBXLH-6565C-VTM,52,240,0,0
57177,-13.316705,33.435327,1800DCS,BA-G6W9W9X65V-00M,50,20,0,1
57178,-13.316705,33.435327,1800DCS,BA-G6W9W9X65V-00M,50,140,0,1
57179,-13.316705,33.435327,1800DCS,BA-G6W9W9X65V-00M,50,210,0,2
4057,-13.721645,34.625452,1800DCS,742266,29,40,0,2
4058,-13.721645,34.625452,1800DCS,742266,29,270,0,4
6157,-10.611358,34.102632,1800DCS,739854,40,60,0,2
6158,-10.611358,34.102632,1800DCS,739854,40,180,0,2
6159,-10.611358,34.102632,1800DCS,739854,40,300,0,2
26817,-16.187000,35.014510,1800DCS,742266V011.pafx,48,160,0,2
26818,-16.187000,35.014510,1800DCS,742266V011.pafx,48,220,0,2
26819,-16.187000,35.014510,1800DCS,742266V011.pafx,48,310,0,2
55867,-12.595100,34.144530,1800DCS,BA-G6W9W9X65V-00M,30,40,0,3
55868,-12.595100,34.144530,1800DCS,BA-G6W9W9X65V-00M,30,130,0,2
55869,-12.595100,34.144530,1800DCS,BA-G6W9W9X65V-00M,30,280,0,2
60617,-12.484165,33.645528,1800DCS,TBXLHA-6565DC-VTM,48,0,0,0
60618,-12.484165,33.645528,1800DCS,TBXLHA-6565DC-VTM,48,120,0,0
60619,-12.484165,33.645528,1800DCS,TBXLHA-6565DC-VTM,48,240,0,0
2047,-15.069222,35.227424,1800DCS,742266,40,100,0,4
2048,-15.069222,35.227424,1800DCS,742266,40,190,0,4
2049,-15.069222,35.227424,1800DCS,742266,40,340,0,4
53077,-15.039465,35.254347,1800DCS,BA-G6W9W9X65V-00M,38,30,0,0
53078,-15.039465,35.254347,1800DCS,BA-G6W9W9X65V-00M,38,150,0,0
53079,-15.039465,35.254347,1800DCS,BA-G6W9W9X65V-00M,38,270,0,0
61347,-15.055713,35.212132,1800DCS,BA-G6W9W9X65V-00M,35,40,0,2
61348,-15.055713,35.212132,1800DCS,BA-G6W9W9X65V-00M,35,150,0,2
61349,-15.055713,35.212132,1800DCS,BA-G6W9W9X65V-00M,35,300,0,2
61357,-15.076100,35.244240,1800DCS,BA-G6W9W9X65V-00M,35,40,0,2
61358,-15.076100,35.244240,1800DCS,BA-G6W9W9X65V-00M,35,180,0,2
61359,-15.076100,35.244240,1800DCS,BA-G6W9W9X65V-00M,35,300,0,2
3557,-14.521225,34.469198,1800DCS,DBXLH-6565C-VTM,35,20,0,0
3558,-14.521225,34.469198,1800DCS,DBXLH-6565C-VTM,35,160,0,0
3559,-14.521225,34.469198,1800DCS,DBXLH-6565C-VTM,35,300,0,0
56117,-14.549684,34.498055,1800DCS,BA-G6W9W9X65V-00M,48,50,0,0
56118,-14.549684,34.498055,1800DCS,BA-G6W9W9X65V-00M,48,120,0,0
56119,-14.549684,34.498055,1800DCS,BA-G6W9W9X65V-00M,48,320,0,0
3997,-13.997130,33.774678,1800DCS,742266,26,90,0,4
3998,-13.997130,33.774678,1800DCS,742266,26,210,0,4
3999,-13.997130,33.774678,1800DCS,742266,26,340,0,4
40227,-14.045934,33.769916,1800DCS,APXVBLL26EX_43-C-I20,28,90,0,2
40228,-14.045934,33.769916,1800DCS,APXVBLL26EX_43-C-I20,28,210,0,2
40229,-14.045934,33.769916,1800DCS,APXVBLL26EX_43-C-I20,28,330,0,2
3887,-13.960972,33.786588,1800DCS,742266,28,80,0,2
3888,-13.960972,33.786588,1800DCS,742266,28,200,0,2
3889,-13.960972,33.786588,1800DCS,742266,28,340,0,2
60457,-13.687697,33.352352,1800DCS,TBXLHA-6565DC-VTM,48,0,0,2
60458,-13.687697,33.352352,1800DCS,TBXLHA-6565DC-VTM,48,120,0,2
60459,-13.687697,33.352352,1800DCS,TBXLHA-6565DC-VTM,48,240,0,2
60447,-13.963544,33.791242,1800DCS,TBXLHA-6565DC-VTM,15,60,0,4
60448,-13.963544,33.791242,1800DCS,TBXLHA-6565DC-VTM,15,140,0,2
60449,-13.963544,33.791242,1800DCS,TBXLHA-6565DC-VTM,15,300,0,4
3927,-14.390055,34.075150,1800DCS,742266,40,0,0,4
3928,-14.390055,34.075150,1800DCS,742266,40,120,0,4
3929,-14.390055,34.075150,1800DCS,742266,40,220,0,4
58047,-10.017645,33.953872,1800DCS,BA-G6W9W9X65V-00M,48,0,0,0
58048,-10.017645,33.953872,1800DCS,BA-G6W9W9X65V-00M,48,120,0,0
58049,-10.017645,33.953872,1800DCS,BA-G6W9W9X65V-00M,48,270,0,0
57137,-12.846570,34.246540,1800DCS,BA-G6W9W9X65V-00M,48,140,0,0
57138,-12.846570,34.246540,1800DCS,BA-G6W9W9X65V-00M,48,220,0,0
57139,-12.846570,34.246540,1800DCS,BA-G6W9W9X65V-00M,48,320,0,0
1097,-16.004560,35.314366,1800DCS,742266,45,80,0,0
1098,-16.004560,35.314366,1800DCS,742266,45,180,0,4
1099,-16.004560,35.314366,1800DCS,742266,45,250,0,4
5587,-16.011955,35.300371,1800DCS,DBXLH-6565C-VTM,37,90,0,2
5588,-16.011955,35.300371,1800DCS,DBXLH-6565C-VTM,37,250,0,2
5589,-16.011955,35.300371,1800DCS,DBXLH-6565C-VTM,37,330,0,2
55927,-13.890110,33.076440,1800DCS,742266,48,20,0,3
55928,-13.890110,33.076440,1800DCS,742266,48,120,0,4
55929,-13.890110,33.076440,1800DCS,742266,48,280,0,3
62197,-13.761820,32.990270,1800DCS,742266,38,20,0,4
62198,-13.761820,32.990270,1800DCS,742266,38,150,0,4
62199,-13.761820,32.990270,1800DCS,742266,38,260,0,4
26257,-13.967250,35.146922,1800DCS,742266V011.pafx,48,110,0,2
26258,-13.967250,35.146922,1800DCS,742266V011.pafx,48,170,0,2
26259,-13.967250,35.146922,1800DCS,742266V011.pafx,48,320,0,2
50257,-16.022900,35.653500,1800DCS,730378,47,60,0,2
50258,-16.022900,35.653500,1800DCS,730378,47,160,0,2
50259,-16.022900,35.653500,1800DCS,730378,47,310,0,2
26757,-13.687610,34.917005,1800DCS,742266V011.pafx,48,100,0,2
26758,-13.687610,34.917005,1800DCS,742266V011.pafx,48,200,0,2
26759,-13.687610,34.917005,1800DCS,742266V011.pafx,48,280,0,2
3717,-13.758627,33.808793,1800DCS,DBXLH-6565C-VTM,54,30,0,3
3718,-13.758627,33.808793,1800DCS,742266,54,180,0,3
3719,-13.758627,33.808793,1800DCS,742266,54,280,0,3
56037,-13.772720,33.815194,1800DCS,742266,28,20,0,2
56038,-13.772720,33.815194,1800DCS,742266,28,120,0,2
56039,-13.772720,33.815194,1800DCS,742266,28,240,0,2
1747,-14.244881,35.250985,1800DCS,BA-G6W9W9X65V-00M,50,60,0,2
1748,-14.244881,35.250985,1800DCS,BA-G6W9W9X65V-00M,50,180,0,2
1749,-14.244881,35.250985,1800DCS,BA-G6W9W9X65V-00M,50,350,0,2
59107,-11.711350,33.704060,1800DCS,BA-G6W9W9X65V-00M,48,80,0,2
59108,-11.711350,33.704060,1800DCS,BA-G6W9W9X65V-00M,48,240,0,4
59109,-11.711350,33.704060,1800DCS,BA-G6W9W9X65V-00M,48,280,0,0
1247,-15.641221,35.016024,1800DCS,742266,50,0,0,0
1248,-15.641221,35.016024,1800DCS,742266,50,120,0,0
1249,-15.641221,35.016024,1800DCS,742266,50,240,0,0
2897,-15.659200,35.021320,1800DCS,742266,26,0,0,0
2898,-15.659200,35.021320,1800DCS,742266,26,120,0,0
2899,-15.659200,35.021320,1800DCS,742266,26,240,0,0
58067,-10.088685,33.974710,1800DCS,BA-G6W9W9X65V-00M,49,0,0,2
58068,-10.088685,33.974710,1800DCS,BA-G6W9W9X65V-00M,49,140,0,0
58069,-10.088685,33.974710,1800DCS,BA-G6W9W9X65V-00M,49,260,0,2
6297,-11.489600,33.967500,1800DCS,DBXLH-6565C-VTM,43,70,0,2
6298,-11.489600,33.967500,1800DCS,DBXLH-6565C-VTM,43,200,0,2
6299,-11.489600,33.967500,1800DCS,DBXLH-6565C-VTM,43,270,0,2
1347,-15.730732,35.056716,1800DCS,742266,26,90,0,0
1348,-15.730732,35.056716,1800DCS,742266,26,190,0,2
1349,-15.730732,35.056716,1800DCS,742266,26,280,0,1
59317,-12.084700,33.733613,1800DCS,BA-G6W9W9X65V-00M,42,90,0,0
59318,-12.084700,33.733613,1800DCS,BA-G6W9W9X65V-00M,42,220,0,0
59319,-12.084700,33.733613,1800DCS,BA-G6W9W9X65V-00M,42,330,0,0
6057,-11.414936,34.005482,1800DCS,742266,30,20,0,4
6058,-11.414936,34.005482,1800DCS,742266,30,180,0,4
6059,-11.414936,34.005482,1800DCS,742266,30,250,0,4
60227,-12.370710,33.696860,1800DCS,TBXLHA-6565DC-VTM,48,0,0,2
60228,-12.370710,33.696860,1800DCS,TBXLHA-6565DC-VTM,48,140,0,2
60229,-12.370710,33.696860,1800DCS,TBXLHA-6565DC-VTM,48,300,0,2
4617,-12.599189,33.561666,1800DCS,BA-G6W9W9X65V-00M,48,100,0,4
4618,-12.599189,33.561666,1800DCS,BA-G6W9W9X65V-00M,48,240,0,4
4619,-12.599189,33.561666,1800DCS,BA-G6W9W9X65V-00M,48,340,0,4
2187,-15.176663,35.292977,1800DCS,ATR451607,38,70,0,4
2188,-15.176663,35.292977,1800DCS,ATR451607,38,170,0,2
2189,-15.176663,35.292977,1800DCS,ATR451607,38,310,0,2
52137,-15.134340,35.242810,1800DCS,BA-G6W9W9X65V-00M,47,345,0,0
52138,-15.134340,35.242810,1800DCS,BA-G6W9W9X65V-00M,47,160,0,0
52139,-15.134340,35.242810,1800DCS,BA-G6W9W9X65V-00M,47,240,0,0
1287,-15.727821,35.076568,1800DCS,742266,50,30,0,0
1288,-15.727821,35.076568,1800DCS,742266,50,190,0,2
1289,-15.727821,35.076568,1800DCS,742266,50,290,0,2
2537,-15.796220,35.020280,1800DCS,742266V011.pafx,25,0,0,2
2538,-15.796220,35.020280,1800DCS,742266V011.pafx,25,120,0,2
2539,-15.796220,35.020280,1800DCS,742266V011.pafx,25,240,0,2
3287,-13.382470,33.583250,1800DCS,BA-G6W9W9X65V-00M,40,60,0,2
3288,-13.382470,33.583250,1800DCS,BA-G6W9W9X65V-00M,40,150,0,4
3289,-13.382470,33.583250,1800DCS,BA-G6W9W9X65V-00M,40,300,0,2
4197,-13.418300,33.610300,1800DCS,DBXLH-6565C-VTM,28,20,0,3
4198,-13.418300,33.610300,1800DCS,DBXLH-6565C-VTM,28,150,0,3
4199,-13.418300,33.610300,1800DCS,DBXLH-6565C-VTM,28,270,0,4
50057,-15.933610,34.941940,1800DCS,BA-G6W9W9X65V-00M,37,40,0,0
50058,-15.933610,34.941940,1800DCS,BA-G6W9W9X65V-00M,37,120,0,0
50059,-15.933610,34.941940,1800DCS,BA-G6W9W9X65V-00M,37,240,0,0
1817,-15.755809,35.027320,1800DCS,742266,26,20,0,1
1818,-15.755809,35.027320,1800DCS,742266,26,150,0,0
1819,-15.755809,35.027320,1800DCS,742266,26,260,0,2
60237,-14.369000,33.894251,1800DCS,TBXLHA-6565DC-VTM,40,0,0,0
60238,-14.369000,33.894251,1800DCS,TBXLHA-6565DC-VTM,40,120,0,0
60239,-14.369000,33.894251,1800DCS,TBXLHA-6565DC-VTM,40,240,0,0
3847,-13.830792,33.804692,1800DCS,TBXLHA-6565DC-VTM,26,10,0,0
3848,-13.830792,33.804692,1800DCS,TBXLHA-6565DC-VTM,26,140,0,4
3849,-13.830792,33.804692,1800DCS,TBXLHA-6565DC-VTM,26,240,0,2
60247,-13.856740,33.375313,1800DCS,TBXLHA-6565DC-VTM,48,60,0,4
60248,-13.856740,33.375313,1800DCS,TBXLHA-6565DC-VTM,48,190,0,4
60249,-13.856740,33.375313,1800DCS,TBXLHA-6565DC-VTM,48,300,0,4
5087,-13.702627,35.041977,1800DCS,BA-G6W9W9X65V-00M,66,50,0,3
5088,-13.702627,35.041977,1800DCS,BA-G6W9W9X65V-00M,66,160,0,3
5089,-13.702627,35.041977,1800DCS,BA-G6W9W9X65V-00M,66,280,0,3
1377,-15.787860,35.035280,1800DCS,742266,22,0,0,4
1378,-15.787860,35.035280,1800DCS,742266,22,190,0,4
1379,-15.787860,35.035280,1800DCS,742266,22,240,0,2
60697,-16.504740,35.165190,1800DCS,TBXLHA-6565DC-VTM,48,0,0,2
60698,-16.504740,35.165190,1800DCS,TBXLHA-6565DC-VTM,48,120,0,2
60699,-16.504740,35.165190,1800DCS,TBXLHA-6565DC-VTM,48,240,0,2
2857,-15.792421,35.078881,1800DCS,742266,26,60,0,2
2858,-15.792421,35.078881,1800DCS,742266,26,180,0,4
2859,-15.792421,35.078881,1800DCS,742266,26,300,0,4
817,-12.195760,33.394744,1800DCS,BA-G6W9W9X65V-00M,50,0,0,2
818,-12.195760,33.394744,1800DCS,BA-G6W9W9X65V-00M,50,120,0,2
819,-12.195760,33.394744,1800DCS,BA-G6W9W9X65V-00M,50,240,0,2
207,-14.247629,35.428738,1800DCS,BA-G6W9W9X65V-00M,48,0,0,2
208,-14.247629,35.428738,1800DCS,BA-G6W9W9X65V-00M,48,120,0,2
209,-14.247629,35.428738,1800DCS,BA-G6W9W9X65V-00M,48,240,0,2
1577,-16.176890,35.102576,1800DCS,201115,38,60,0,3
1578,-16.176890,35.102576,1800DCS,739630,38,180,0,1
1579,-16.176890,35.102576,1800DCS,739630,38,300,0,2
50007,-15.461475,35.270543,1800DCS,742266,46,80,0,2
50008,-15.461475,35.270543,1800DCS,742266,46,240,0,2
50009,-15.461475,35.270543,1800DCS,742266,46,320,0,2
60687,-13.215670,33.760182,1800DCS,TBXLHA-6565DC-VTM,48,0,0,4
60688,-13.215670,33.760182,1800DCS,TBXLHA-6565DC-VTM,48,120,0,4
60689,-13.215670,33.760182,1800DCS,TBXLHA-6565DC-VTM,48,240,0,4
4827,-13.765530,33.673600,1800DCS,BA-G6W9W9X65V-00M,50,0,0,2
4828,-13.765530,33.673600,1800DCS,BA-G6W9W9X65V-00M,50,120,0,2
4829,-13.765530,33.673600,1800DCS,BA-G6W9W9X65V-00M,50,240,0,2
3757,-14.000538,33.777454,1800DCS,742266,30,90,0,2
3758,-14.000538,33.777454,1800DCS,739494,30,170,0,2
3759,-14.000538,33.777454,1800DCS,742266,30,320,0,2
2797,-15.780644,35.041345,1800DCS,742266,26,40,0,3
2798,-15.780644,35.041345,1800DCS,742266,26,120,0,2
2799,-15.780644,35.041345,1800DCS,742266,26,260,0,2
2847,-15.770290,35.039455,1800DCS,742266,28,90,0,2
2848,-15.770290,35.039455,1800DCS,742266,28,240,0,2
2849,-15.770290,35.039455,1800DCS,742266,28,330,0,4
26497,-11.875600,34.151500,1800DCS,742266V011.pafx,48,10,0,2
26498,-11.875600,34.151500,1800DCS,742266V011.pafx,48,120,0,2
26499,-11.875600,34.151500,1800DCS,742266V011.pafx,48,200,0,2
5247,-14.326043,35.148813,1800DCS,DBXLH-6565C-VTM,46,0,0,2
5248,-14.326043,35.148813,1800DCS,DBXLH-6565C-VTM,46,150,0,2
5249,-14.326043,35.148813,1800DCS,DBXLH-6565C-VTM,46,280,0,4
2627,-14.302200,34.801800,1800DCS,BA-G6W9W9X65V-00M,48,0,0,0
2628,-14.302200,34.801800,1800DCS,BA-G6W9W9X65V-00M,48,120,0,0
2629,-14.302200,34.801800,1800DCS,BA-G6W9W9X65V-00M,48,240,0,0
787,-13.618786,33.412346,1800DCS,BA-G6W9W9X65V-00M,48,0,0,2
788,-13.618786,33.412346,1800DCS,BA-G6W9W9X65V-00M,48,120,0,2
789,-13.618786,33.412346,1800DCS,BA-G6W9W9X65V-00M,48,240,0,2
1177,-14.353500,35.297300,1800DCS,DBXLH-6565C-VTM,46,0,0,4
1178,-14.353500,35.297300,1800DCS,DBXLH-6565C-VTM,46,170,0,4
1179,-14.353500,35.297300,1800DCS,DBXLH-6565C-VTM,46,210,0,2
3447,-14.164565,33.634726,1800DCS,742266,50,50,0,2
3448,-14.164565,33.634726,1800DCS,742266,50,130,0,2
3449,-14.164565,33.634726,1800DCS,742266,50,290,0,2
3537,-14.311642,34.077504,1800DCS,742266,48,20,0,0
3538,-14.311642,34.077504,1800DCS,742266,48,140,0,0
3539,-14.311642,34.077504,1800DCS,742266,48,300,0,0
3737,-13.150109,33.839888,1800DCS,742266,50,0,0,2
3738,-13.150109,33.839888,1800DCS,742266,50,120,0,2
3739,-13.150109,33.839888,1800DCS,742266,50,230,0,2
2117,-15.211222,35.356900,1800DCS,739854,52,130,0,2
2118,-15.211222,35.356900,1800DCS,739854,52,240,0,2
2119,-15.211222,35.356900,1800DCS,739854,52,350,0,2
517,-14.264502,33.873890,1800DCS,BA-G6W9W9X65V-00M,48,80,0,1
518,-14.264502,33.873890,1800DCS,BA-G6W9W9X65V-00M,48,210,0,1
519,-14.264502,33.873890,1800DCS,BA-G6W9W9X65V-00M,48,330,0,1
2737,-15.793412,35.010769,1800DCS,742266,28,0,0,2
2738,-15.793412,35.010769,1800DCS,742266,28,150,0,2
2739,-15.793412,35.010769,1800DCS,742266,28,270,0,2
5067,-14.481100,35.268300,1800DCS,739854,57,50,0,4
5068,-14.481100,35.268300,1800DCS,DBXLH-6565C-VTM,57,180,0,2
5069,-14.481100,35.268300,1800DCS,DBXLH-6565C-VTM,57,320,0,4
29067,-14.481100,35.268300,1800DCS,742266V011.pafx,57,50,0,4
29068,-14.481100,35.268300,1800DCS,742266V011.pafx,57,180,0,2
29069,-14.481100,35.268300,1800DCS,742266V011.pafx,57,320,0,4
60287,-14.483610,35.250610,1800DCS,TBXLHA-6565DC-VTM,48,0,0,4
60288,-14.483610,35.250610,1800DCS,TBXLHA-6565DC-VTM,48,120,0,4
60289,-14.483610,35.250610,1800DCS,TBXLHA-6565DC-VTM,48,240,0,4
29017,-14.483610,35.250610,1800DCS,742266V011.pafx,48,0,0,4
29018,-14.483610,35.250610,1800DCS,742266V011.pafx,48,120,0,4
29019,-14.483610,35.250610,1800DCS,742266V011.pafx,48,240,0,4
60267,-14.492500,35.266920,1800DCS,TBXLHA-6565DC-VTM,48,0,0,4
60268,-14.492500,35.266920,1800DCS,TBXLHA-6565DC-VTM,48,190,0,4
60269,-14.492500,35.266920,1800DCS,TBXLHA-6565DC-VTM,48,280,0,4
29007,-14.492500,35.266920,1800DCS,742266V011.pafx,48,0,0,4
29008,-14.492500,35.266920,1800DCS,742266V011.pafx,48,190,0,4
29009,-14.492500,35.266920,1800DCS,742266V011.pafx,48,280,0,4
2637,-14.453989,35.228983,1800DCS,DBXLH-6565C-VTM,46,120,0,0
2638,-14.453989,35.228983,1800DCS,DBXLH-6565C-VTM,46,230,0,0
2639,-14.453989,35.228983,1800DCS,DBXLH-6565C-VTM,46,340,0,2
29077,-14.453989,35.228983,1800DCS,742266V011.pafx,46,120,0,0
29078,-14.453989,35.228983,1800DCS,742266V011.pafx,46,230,0,0
29079,-14.453989,35.228983,1800DCS,742266V011.pafx,46,340,0,2
60277,-14.473110,35.256410,1800DCS,TBXLHA-6565DC-VTM,48,120,0,4
60278,-14.473110,35.256410,1800DCS,TBXLHA-6565DC-VTM,48,240,0,4
60279,-14.473110,35.256410,1800DCS,TBXLHA-6565DC-VTM,48,310,0,4
29057,-14.473110,35.256410,1800DCS,742266V011.pafx,48,120,0,4
29058,-14.473110,35.256410,1800DCS,742266V011.pafx,48,240,0,4
29059,-14.473110,35.256410,1800DCS,742266V011.pafx,48,310,0,4
2177,-15.042933,35.188651,1800DCS,739630,38,30,0,4
2178,-15.042933,35.188651,1800DCS,739630,38,180,0,4
2179,-15.042933,35.188651,1800DCS,739630,38,310,0,4
2647,-14.484033,35.237628,1800DCS,80010213,46,40,0,2
2648,-14.484033,35.237628,1800DCS,80010213,46,120,0,2
2649,-14.484033,35.237628,1800DCS,80010213,46,280,0,2
29027,-14.484033,35.237628,1800DCS,742266V011.pafx,46,40,0,2
29028,-14.484033,35.237628,1800DCS,742266V011.pafx,46,120,0,2
29029,-14.484033,35.237628,1800DCS,742266V011.pafx,46,280,0,2
60297,-16.028440,35.258870,1800DCS,TBXLHA-6565DC-VTM,48,20,0,4
